
let sb. in on sth.,告訴～有關～
letter,信；書信品
letterhead,印在信紙的
level,水平面；程度
leverage,手段；力量；影響力
liability,傾向責任
liable,易……的；可能的
liberal,開明的；不守舊的
library,圖書館
license,證照；許可
life,生活
lifestyle,生活方式
lift,舉起
light,光線
lighting,照明
likelihood,可能；可能
likely,適當的；可能的
limit,界線；界限限
limitation,限度
limited,有限；有限的；有限的；不多
link,連結；連結；聯繫連
liquor,酒類
list,清單；表；名冊利可圖的
literary,文章
litter,廢棄物；雜亂的
lively,活潑的；熱鬧
living room,客廳
ll,執行；履行；裝滿；填滿
llment,履行；實現
lm,膠捲影片；影片
load,負擔；重任裝；裝載
loan,貸款借出；貸與
local,當地的；本地的
locate,設置在；座落於
located,坐落的；位於本地人
location,位置；地點；位置；地點；定位
lock,鎖住
locksmith,鎖匠
logistics,物流；運籌
logo,標識；標識性
look,看見
look forward to,期待
loom,織布機
lose,丟失；輸去；賠；失去；敗北
loss,喪失；遺失；損失
lotion,洗劑
loudly,大聲地
lounge,閒蕩；躺椅發許可證給
love,愛情；鍾愛
loyal,忠誠；忠誠的；忠心的
loyalty,忠誠；忠心
lter,濾器過濾；濾除
luck,運氣
lucrative,賺錢的；有接；結合
luggage,行李
lumber,木材；木料採伐M
lunch,午餐
lunch meeting,午餐會
mad,發瘋的；發狂的
madam,夫人
madness,瘋狂；神經
magazine,雜誌
magical,神奇
magnificent,壯麗
mail,信件：郵件郵
mailing,郵寄；郵件
main,主要的；最重要的主要部分；要點；午餐會
main branch,次級的；下層的
mainframe,主機；中手冊；便覽
maintain,維持；維持；保持
maintenance,維修；保養；維持；
major,主要的；一流的
majority,多數派；大多
make,製造
make sense,意義
mall,購物中心
manage,管理；管理；經營數製造業；製品
management,管理；；經營；管理
manager,經理；經理；主任
managerial,管理人的；經理的
mandate,命令；指令
manner,方式；方式；態度；禮貌錯亂
manual,手的；手工的
manually,手工地
manufacture,製造，加工
manufacturer,廠商；製造業者；廠商
margin,邊；邊沿
mark,標示；痕跡；汙點；記號記下；標明
market,市場；銷路
marry,結婚
martial arts,武術
marvelous,奇妙
mask,面具；口罩
masses,群眾
master,主人
match,比賽；競賽相配；相適合保持
material,材料
maternal,母親的；母性的
matter,事情；問題；事件有關係；要緊；要緊；事情
maturity,到期
maximum,最大量；最大數最大的；最多的
maybe,也許
mayor,市長
meal,餐點
mean,吝嗇的；小氣的
meaning,意思；含義
meaningful,富有意義的
means,方法
measurable,可測量的
measure,測量；計量
measurement,測量；
media,媒體
medicine,藥；良藥
mediocre,中等的；平
medium,媒介物；手段
meet,會面；結識
meeting room,會客室
melt,融化
member,成員；會員合併措施；手段
membership,會員身分；全體會員；會籍
memo,備忘錄(=memordum)記入的；小心翼翼的的
memorable,難忘的
memorize,熟記
mend,修補；改善好轉；痊癒
mental,精神的；心理的
mention,提到；說起提到；說起；提起
mentor,導師
menu,菜單；功能選單
merchandise,商品；
merchant,商人
merge,合併；融合
merger,（公司等的）表示…的意思
merit,優點
message,信息；信息；消息
messenger,送信人；
messy,麻煩的
metal,金屬
method,方法；手段；方法；辦法
meticulous,過分精細
metropolitan,大都市地
microphone,麥克風
microwave oven,微波爐
mid-range,中等的；平均的
midday,正午；中午
midmorning,上午之中段時間
mild,溫和的；溫柔的
mildly,溫和地；溫柔
millennium,千年期
mine,我的
minimum,最低限度的；最小量；最小數最小的；最少的
minority,少數；少數派
minute,分鐘；一會兒記錄下來
minutely,每分鐘的；持續的地
mirror,鏡子；反映
miserable,悲慘；痛苦的；不傳教團派遣；傳教
miserably,痛苦地；
misery,苦難
misfortune,不幸
miss out,錯過
missing,遺失的；缺損的
mission,使命；任務；
mistake,弄錯；誤解；缺失；誤會
mistaken,弄錯的；誤
mistreat,虐待
mistreatment,虐待
misunderstand,誤會；2011.
misunderstanding,誤會；曲解
mitigate,使緩和；減輕
mix,混合；攪拌
mixture,混合物
mobile,移動
mobilize,動員；調動
model,模型；典範；模特兒
moderately,適度地；有節制地起動的；推動的激起
modest,謙虛的；審慎的
moist,潮濕
momentum,氣勢；衝
monetize,定為貨幣力
money,錢；貨幣
monitor,監測；監視器；顯示器；螢幕
monthly,每月一次
mood,心境；情緒；氣氛
moral,道德；道德的道德；品行
more,更加；更多
moreover,而且
mortgag,抵押抵押
mostly,多半
motivate,刺激；刺激；激發
motivation,刺激；推錯誤；過失
motive,動機；主旨動曲解
move,移動；推動
movement,運動；活動；行動
movie,電影
much,～得多
mul,深思熟慮亂糟糟；混亂
muscle,肌肉
musical,音樂
myriad,無數；大量無數的；大量的N
n address,住址；地址向……致詞；向……發表演說行為；行動
n convenience,便利；方便
n delicacy,精美；佳餚
n entire,全部的；整個的
n publisher,出版社獎勵的
n satisfaction,滿意；滿
nag,嘮叨；責罵不休好嘮叨的人
nail,釘子；指甲釘牢；使固定
naive,天真的；幼稚的
nal,最後的；最終的ﬁ
nalize,完成；結束
name,名字；姓名
namely,即；那就是
nance,財政；金融
narrate,敘述；作旁白
narration,敘述；講述
narrator,敘述者；講述
narrow,狹的；狹窄的
narrow down,縮小範圍
narrowly,狹窄地；勉
nation,全國；民族；國民；國家
national,全國性的；國
nationality,國籍
nationwide,全國性的
native,天生的；本國的；本地人
natural,正常的；自然的；不做
naturally,自然地；天然地
nature,自然
near,接近
nearby,附近的附近的
nearly,幾乎；將近
necessarily,一定地；必定；必然地
necessary,必要的，必需的
necessity,需要；必要性
neck,頸部
need,需求；需要；必要需要者
neglect,忽視；忽略忽視；忽略變窄；收縮
neglectful,疏忽的；不注意的強地
negligence,疏忽；粗心國民；國人
negotiable,可協商的
negotiate,協商；交涉；談判
negotiator,磋商者；交
neighborhood,鄰里
nervous,焦慮的；緊張的
network,網絡
nevertheless,仍然；不過本地人；還是
news,新聞；消息
newsletter,報紙
newspaper,報紙
next,隔壁的；下次的
nexus,連結；連鎖
nightmare,夢魘
nish,結束；完結
nite,不確定的；自主的；明確的；確切；有限的；無限的
nity,無限
noble,高貴
noisy,嘈雜的
nominate,提名；任命
nomination,提名；任
nominee,被提名人
normal,正常
note,筆記；記錄注
notebook,筆記本
nothing,沒事
notice,感覺到；注意到；注意；留意
nourishing,滋補
novel,小說
novelty,新穎；新奇
null,無效的；無價值的
number,號碼
numerous,大量
nurse,護士
nursing,看護；護理
nurture,養育；教養養育；培育
nutrient,營養的；滋養的營養物
nutrition,營養；滋養住
object,物體
objection,反對；異議
objective,客觀的；如實的；目標
obligation,義務；責任
obligatory,義不容辭
observe,查看；觀察；注意
obsolete,廢棄的；淘
obstacle,障礙
obtain,得到；獲得；獲得
obvious,明顯；明顯的
obviously,明顯地
occasion,場合；場合；狀況
occupancy,佔有；入
occupation,工作，職；職業
occupied,佔用的；在使用的
occur,發生；出現
occurrence,發生；出現
odd,奇怪
offence,罪過；犯法(=offese)
offender,違法者；犯規的人反對
offense,罪過；犯法
offensive,冒犯的；唐
offer,提供；提出
offering,奉獻
office,辦公室
offset,補償；抵銷補
often,經常
omission,遺漏；省略
omit,遺漏；省略
on time,準時
on top of that,最重要的是
once,一次
online,連線的
oom-out,用變焦距鏡頭使景物縮小
open market,公開市場
opera,歌劇
operate,營業；運轉
operation,作業；手術；行動；運作；營業；運轉
operational,操作上的；經營上的
operator,操作者
opinion,意見；意見；評論
opportune,恰好的；適宜的
opportunity,機會；機會；時機
opposite,相反的；對立的在對面在……對面
option,選擇；選項；選擇
order,訂購；秩序；順序；狀況；命令命令；指揮的
ordinarily,通常地；慣常地
ordinary,平凡的；通常的
organically,有機
organization,機構；團體
organize,組織；安排上的
origin,起源；由來
original,原來；本來的；最初
originality,創造力；獨創性
originally,本來的；最初的
originate,發源；來自
others,其他的
out of date,過時了
out-of-date,不流行的
outbound a,向外去的；駛向外國的
outcome,結果
outdo,勝過；超越
outdoor,戶外的，露天的
outer,外面的；外表的
outgoing,友好的;外向的
outgun,火力壓過；武器多於
outlaw,歹徒；罪犯法律上失效
outlet,銷路；商店
outline,外形；輪廓
outlook,觀點；看法
outmaneuver,以計謀
output,出產；生產
outrage,惡行；暴行
outrageous,可憎的；
outrun,超過；超出
outskirt,市郊；郊區
outsmart,用計謀打敗
outstanding,顯著的；傑出的
outward,向外的；往外去的的
outweigh,比……重；
overall,總的，全部的工作褲；總體上
overcome,戰勝；克服
overhead,在頭頂上的；在上頭的在上頭；高高地
overlap,部分重疊勝過
overlook,忽略；看漏；忽略
overnight,過夜
overseas,在海外；在
oversee,監視；監督
overtake,超車
overtime,加班超過
overview,概觀；概要
overwhelm,戰勝；征傷害；違反
ow,欠；歸功於
owe,欠債
own,傑出的；未解決的；自己的；自己的有；擁
owner,物主；所有人P
o’clock,整點
pack,打包
package,包裹；包
pain,疼痛
paint,油漆；作畫
pair,一對
panel,控制板；陪審員名單
paragraph,（文章的）段；節
parents,雙親
parking lot,露天停車場
part,部分；部分；本分分開；使分離部分部分地
part-time,兼職的
partial,部分的；局部
participant,參與者
participate,參加；參與；參與
participation,參與
particular,特別；特有的，獨
particularly,特別；尤其
partner,夥伴；同伴；配偶；夥伴
partnership,合作關係；合夥關係
party,聚會；派對；黨
pass,穿過；通過通行證；護照；入場證
pass away,去世
passage,通行；走廊
passenger,乘客
passion,熱情
passport,護照
pastime,消遣；娛樂
patch,補釘；補片補綴；修補
path,小徑
patience,忍耐；耐心的率
patient,患者；有耐心的
pattern,模式；圖樣；花樣；圖案
pay,付款；繳納
payable,應支付的；到期的
payment,應付帳款；已付金額；支付；付款
payroll,薪金總額；發薪名單特的
peace,和平；平靜
peaceful,和平的；安詳的
peculiar,奇怪的；乖癖
peer,同齡者；同儕
penalize,處罰；處刑
penalty,處罰；刑罰
pepper,胡椒粉
perceive,察覺；感知
percent,百分比；百分比；百分派
percentage,百分比；百分率；百分比
perception,感知；感受
perfect,完美的；天衣無縫的；完美的；理想的
perform,表演；實施
performance,性能；表演；
performer,表演者
perhaps,也許；大概
period,時期；期間；；期間
periodical,週期的；定疊期的
permanent,永恆的；
permit,允許；許可；許可
persistence,持續的；持久的
persistent,持續的；持
personal,私人的；親自的
personality,個性
personnel,人員；員工
perspective,透視的看法；觀點
persuade,說服；勸服
persuasion,說服；勸者
pertain,從屬；附屬
pertinent,恰當的；貼切的
pest,害蟲
petal,花瓣
petrol,汽油
pharmacy,藥房
philosophy,哲學
photo,照片使完美；做完
photograph,攝影照
photographer,攝影師
photography,攝影技術
physically,物理
pick,挑選
picture,圖像；畫面
piece,碎片；切片
pile,堆；一堆堆積；生理期
pillow,枕頭
pin,大頭針；別針別
pioneer,先鋒；拓荒者；開拓
pipeline,渠道；路線
pit,礦井
pitch,投；擲；定在音高；程度
place,地點；地區；身分放置；安置
placement,布置
placid,平靜的；寧靜的
plain,簡樸的；坦白的平原；曠野服；顯而易見的
plan,計劃；方案；計畫；方案計畫；打算
plane,飛機
planet,行星
plant,植物
plastic,塑膠
player,選手；玩家
please,請；討人喜歡；2226.
pleased,喜歡的；滿意；快樂的；滿足的
pleasure,愉悅；滿足；樂趣
plentiful,豐富
plenty,豐富
plug,塞子，栓；塞；插頭
plum,梅子
plumber,水管工；水管工人
pocket,口袋；財力袖珍的；小型的
point,觀點；關鍵
poke fun at／of,嘲笑
policy,政策；方針；政策；方針有物；財產位
polite,有禮貌的；客氣票
political,政治
poll,投票；選舉投
pollute,汙染
pollution,汙染
ponder,仔細考慮；衡量可能的
pop music,流行音樂
popcorn,爆米花
popular,受歡迎的
popularity,聲望
population,人口
portable,手提式的；
portfolio,文件夾；個人
pose,姿勢擺姿勢；
position,位置；姿態討好；姿態；職位
positive,肯定的；積極的
possess,擁有；擁有；佔有
possession,擁有；所
possibility,可能性
possible,可能的
post,崗位；哨所；職位
postage,郵資；郵資；郵費
posting,任命；委任職
postmaster,郵政局長的
postpone,延遲
posture,姿勢；姿態
potency,權力；效力
potential,有潛力的；；潛在的
powdered,粉狀
power,力量；權力
powerful,強大；強大的；權力大的
practical,實用；有用的；實際的作品
practice,練習；練習；習俗
praise,讚揚
prayer,禱告
precious,珍貴
precise,精準的輕便的；精確的；恰好的
precisely,精準地
precondition,先決條
predict,預言；預知
predictable,可預言的
prediction,預言；預報
predisposition,傾向；素質
predominate,主宰；支配
preface,序言；引語主席
prefer,偏好
preferable,最好
preference,偏好；喜
pregnant,懷孕的
prejudice,偏見；歧視
premises,生產場所；做作的愛損害；偏見行的經營場址
premium,高價的；優
prepaid,預先付的
preparation,準備
prepare,準備；籌備；做好準備
prescription,命令；指
present,現在的；當前的；出席的現在；目前件使…預先適應；禮物；目前的
presentation,出示；外觀
preserve,保存；保藏
preserves,果醬
president,總統；會長；；首長
press,按壓；按；壓；迫使報刊；新聞界
pressure,壓力
presume,設想；相假設作為……的開端
pretend,假裝；佯裝
pretense,假裝；矯飾
pretentious,矯飾的；
pretty,非常；漂亮的
prevail,勝過；戰勝
prevalent,流行的；盛
prevent,防止；預防
preventive,預防的；
previous,以前的；過去
previously,事先；以
price,價格；費用；價錢
priceless,貴重的；無
primarily,首先；起初；2296.
prime,最初的；原始的
principal,主要的；首
principle,原則；原理
print,印刷
prior,在前的；居先的
prior to,先於
prioritize,按優先順序處理
priority,優先考慮的事；優先；重點
privacy,隱私
private,私有的；私密的；隱私的
privatize,使私有（民營）化
privilege,特權；特權；優特
prize,獎品；獎賞
probably,大概；或許；很可能
problem,問題
procedure,步驟；手續；程序；手續
proceed,繼續；開始；著手；出發
process,過程；進程
procure,引起；導致
procurement,取得；
produce,出產；引起
product,產品；產品；成品主要地
production,生產；生產；製作要的
productive,生產的
profession,職業；同業
professional,專業的
profile,人物介紹
profit,利潤
profitable,有利可圖的
profound,深刻的；深切的
program,供給；計畫；方案；節目
programmer,程式設計師
progress,前進；進行前進；進行處理；辦理；進展
progression,前進
prohibit,禁止；妨礙
project,計劃；計畫；投射
projection,投擲；發射；2327.
projector,投影機
prolong,延長；拖延
prominent,突出
promise,承諾；承諾；允諾
promising,前途光明的
promote,晉升；促進
promotional,促銷；增進的；
prompt,提示
proof,證據；物證能；證明
proper,適合的；適當
property,屬性；資產；所有物
proposal,提議；計畫；提案；求婚追趕
propose,計畫；建議；求婚
prospect,指望；預期勘探
prosperous,繁榮
protect,保護；防護
protection,保護；防護
proud,驕傲的；有自尊心的
proudly,驕傲地
prove,證明；證明；證實Q
provide,供給；提供投影；相當
proximity,接近；鄰近
psychological,心理
psychology,心理學
public,公眾的；公開
publication,出版物；；發表
publicity,宣傳
publicize,宣傳；公布
publish,出版；發行；發布
punch,穿孔
punctual,守時的；如期的
punish,處罰
punishment,處罰抵擋的
purchase,採購；購買；獲得
pure,純潔的；完全的
purely,純粹地
purify,使純淨；淨化
purple,紫色
purpose,目的；意圖；目的；用途
pursue,追求；追求；求愛；的
pursuit,追求；追求；尋求
put on,增加；穿上
put sth. into motion,發動～
put together,拼湊；組合
qualification,合格證明
qualify,使具有資格；使合格
quality,品質；特性優良的；質量
quantity,數量；分量
quarrel,爭吵；不和爭吵；不和
quarter,四分之一；季度
quarterly,季度的一離訊問；審問
question,問題；詢問；疑問
questionable,可疑的；
queue,行列；長隊排隊
quick,快速的；迅速的；短暫的；快速的
quickly,快速地
quiet,寧靜的；安定的安靜；靜謐平靜下來；寧靜的；清淡的
quit,解除；退出
quite,完全；徹底；相當
quotation,引用；引證
quote,引用；引述；引述
race,賽跑；比比速薪；提高
racial,人種的；種族的
radical,根本的；基本的根部；基礎
radio,無線電；收音機季一次地
radioactive,放射性的
radius,半徑；半徑距
railroad,鐵路
raise,提高；舉起；抬起加
raisin,葡萄乾
random,胡亂的；隨便的
randomly,任意地；隨便地
range,排，行；一系列；範圍
rank,等級；地位
rapid,快的；迅速的
rapidly,很快地；立即；迅速地
rare,稀有的；罕見的
rarely,很少；難得
rate,比例；率
rather,相當；頗引號；引語；頗為
rational,理性的；有理
razor,剃刀
re,引擎的逆火事與願違
re drill,火災避難訓焦練；消防演習
reac,抵達；達到可
reach,到達
read,閱覽；讀取；閱讀；攻讀讀物的
reader,讀者
readership,讀者們
readiness,準備就緒
ready,準備好的；願意；預備；準備萬全
realization,領悟；認
realize,領悟；了解；領悟；實現
reason,原因；理由再裝填彈藥於
reasonable,合理的；接受的；受領的
reasonalbe,合理
rebel,反抗者反叛的
rebellion,反叛；造反；薦叛亂
rebound,彈回；跳回
rebuild,重建；改建
recall,回想；回憶
receipt,收據；收據；收入
receive,接獲；收到；接到
recent,新近的；最近；最近
recently,最近
reception,接待；接待；歡迎
receptionist,接待員
recharge,再充電於；性的
recipient,接受者；受領者的
reclaim,使改過；使悔改識
recognition,承認；認出；識別
recognizable,可辨認的
recognize,認出；識別正當的；辨識出
recommend,推薦
recommendation,推
reconsider,重新考慮
record,記載；記錄
recover,復原；恢復；恢復
recovery,復原恢復
recruit,徵募；僱用
recruitment,徵募；僱用
rectangle,矩形；長方
rectify,矯正；改正
red carpet,隆重
reduce,減少；縮小；減少；降低
refer,提到;談論
reference,參考；提及；參考
referral,推薦
refund,退還；償還
refurbish,再磨光；刷
refusal,拒絕
refuse,拒絕
regard,注重；問候就……而論
regarding,關於；關於；
regardless,不顧一切地的不注意的；不留心
region,區域；地區；地帶
registering,登記的；
regret,懊悔；惋惜
regular,規則的；有規
regularly,定期地；有規律地
regulate,管理；控制；校準
regulation,規則；規章；規則文獻
rehearsal,排練；試演reﬂ
rehearse,排練；排演
reimburse,償還；歸還
reimbursement,償還；
reinforce,增援；加強
reinforcement,增援；
reiterate,重做；重申把…認為
reject,拒絕
rejection,拒絕；反對
relate,使有聯繫；有關；
relate to,涉及到
relation,關係；關係；關聯
relationship,人際關；關聯;關係
release,發布；釋放；發行釋放；解放
relevant,有關的；切題的
reliable,可信賴的；可；可靠的
relief,緩和；減輕
relieved,安心
relocate,重新安置
rely,依靠；倚靠；依靠
remain,剩下；餘留；留下
remake,再製；改造
remark,談到；評論
remarkable,卓越；非凡的；
remember,牢記；回憶起；記得；記
remind,提醒
reminder,提醒；聯想
remote,遙遠的；偏僻的；遠程
remotely,遙遠地；間接地
removal,移動；調動；出租
remove,移動；調動
render,使得；提出
renew,使更新；使復原
renewal,更新；復原發報告；報導
renovation,更新；修理
renowned,有名的；有聲譽的
rent,租金；租費出租
rental,租賃的租金；；租金；租借
rented,出租
repair,修理；修補修理；修補
repeat,重複；重做重複；複寫更換
repetition,反覆背誦
repetitive,重複的
replace,放置；替代；更換
replacement,取代；言辭；談論
replay,重演；重播重演；重播免職
reply,回答；答覆
report,報告；報導；記述；告
reporter,記者
represent,代表；描繪；代表
representation,表示
representative,代表性的代表典型；代表物；；典型的；代表
reputation,名譽；名聲；聲譽
request,要求；請求
require,必須；需要；要求
requirement,必需品；條件；需要；必需品
reschedule,改期；重新編排
research,研究；研究；探索；研究；調查研究
researcher,研究員
resemblance,相似；
resemble,像；類似
reservation,預定；保；預約；預訂
reserve,儲備；保存
residence,住所；住宅
resident,居民；居民居住留的；定居的
residential,居住的；住宅的
residual,殘留的；剩餘的
residue,殘餘；剩餘
resign,放棄；辭去；辭職
resignation,辭職；放棄要求；請求
resist,抵抗；反抗
resistance,抵抗；反
resolute,堅決的；堅定的
resolve,解決；解決；決心決心；決意
resource,資源；資源；物力
respect,敬重；敬重，尊敬相貌相似
respectable,可敬
respond,反應；回應；回答；答覆
response,回答；答覆；響應
responsibility,負責
responsible,需負責任
responsive,回答的；
restaurant,餐廳
restriction,限制；約束
result,結果
resume,恢復；重返梗概；履歷
retai,保留；保持
retail,零售；零售零售零售的
retailer,零售商；零售店
retainable,能保持的；
retainer,保留者；家臣
retire,使退卻；使退休
retirement,退休；退職
retrieve,重新得到；收
return,返回；返回；歸
reveal,展現，顯露出
revenue,收入；稅收
reverse,相反的；反向
review,批評，評論；；複習；評論
revise,修訂；校訂
revision,修訂；校訂
revive,甦醒；復甦
revolve,旋轉；自轉
reward,報答；報償；報答；酬謝
ride,騎乘
right,正確的；右側的
rigorous,嚴格的；嚴
rise,上升；升起上
rising,升起
risky,冒險的
rival,競爭者；對手
rivalry,競爭；對抗
rm,申明；堅稱；證實；穩固的；牢固的；證實；確定coﬁ
rmation,確定；確證
rmative,肯定的；表示贊成的
roasted,烘培
robust,強健的；茁壯
role,角色
roll,滾動
romantic,浪漫
roughly,大致
route,路線；路程
routine,例行公事例行的；常規
royal,皇家的；盛大的
royalty,皇族；王位；王權
ruin,廢墟
rule,規則；規定統
rumor,傳聞
run,跑；競選跑；路
rural,鄉村
rush,猛衝；倉促行事；衝，奔；催促匆忙；緊急報答；報償
sadden,使悲傷；使難過厲的
sadly,悲哀地；傷心地
sadness,悲哀；悲傷
safe,平安的；無損的
safeguard,保護；防衛保護；防衛
safely,安全
safety,安全；安全；平安
salad,沙拉
salary,薪資；薪水
sale,賣；出售；拍賣
salesperson,售貨員
salt,粗鹽；食鹽
salvage,搶救；挽救救助；營救
sample,樣品，樣本品嚐；體驗樣品的
sanitary,公共廁所
satisfy,使滿意；使高興；使～滿意；滿足
sausage,香腸
save,拯救；節約
savvy,懂；知曉
scal,財政的；金融的
scale,大小；規模攀登；增加
scanner,掃描機
scarce,缺乏
scary,可怕
scatter,分散
scene,布景；景色；背
scenery,景色；風景
schedule,日程表；明細表；時間表安排；預定
school,學校；課程
science,科學；理化
scoop,盛舀
scope,顯微鏡；望遠鏡
scratch,抓；搔劃出
screen,螢幕；掩蔽物
scrutinize,詳細檢查；
sculpture,雕塑
seal,密封
seam,縫；縫合處
seamlessly,無縫地
search,搜查；尋求；搜查；探究
season,季節
seat,座位
second,第二；秒
secret,秘密
section,部分；區域
secure,安全的，無危衛生的；清潔的
security,安全；安全感；防備；保安
seek,尋找；探索；尋求
segment,部分；部門
seize,把握
seldom,不常；很少很少的；難得的
select,選拔；精選；選擇；挑選上等的；優等的
selection,選擇；選拔
selective,有選擇性的
self,自身；自己
self-employed,自由業
semester,一學期；半學年；一
seminar,專題討論會
senior,年長的；前輩；年長的；地位較高的
sense,感官；官能；見；感覺
sensible,明智的；合
sensitive,敏感的；靈
separate,分隔；分割
separation,分開；分居
sequence,連續；接續
series,系列；連續；系列
serious,嚴重的；危急；嚴重的；認真的
serve,伺候；服役；服務
service,服務；服務；效勞
session,會議；集會
set,放；置；開始固定的；不變的一套；一部的；自僱的
setback,挫折；失敗
setup,組織；機構
several,幾個的；數個學期的；數個；各自的
severe,嚴重的；劇烈的的前輩；上司；學長幾點整裝運
severely,嚴重地；劇烈地識了解；領會
shampoo,洗髮乳
shape,形狀；形狀；樣子使成形；塑造情理的
share,共享；分攤；分享敏的
shareholder,股東
sharp,尖銳的；苛刻的
shave,刮鬍子
shelf,架子
shelter,庇護
shine,發光
shiny,閃亮
ship,船；艦運送；
shipment,運輸；運送
shipping,運輸；運輸業
shirt,襯衫
shocked,震驚
shoe,鞋；馬蹄鐵
short,短的；矮的
shortage,缺少；缺少；不足服務；效勞
should,可能；該
show off,炫耀；賣弄
shower,淋浴；蓮蓬頭
shredder,碎紙機
shuttle bus,接駁公車
sick,生病
sightseeing,觀光
sign,徵象；前兆簽；標誌
sign up,簽約；報名
signature style,招牌式
significant,重大的；影響深遠的
signify,表示；預示
similar,相像的；相仿；類似
simple,樸素的；簡易的
simply,簡單地
simulate,假裝；冒充
simulation,偽裝；模仿
since,自從～以來
sincere,衷心的；真誠
sincerely,真誠地；誠；誠摯
sinful,罪孽深重的；有
singer,歌手
single,單身
sink,下沉；下陷水
sir,先生
site,地點；場所；現場
situation,情況；狀況；處境
size,尺寸
skeleton,骨架
sketch,素描
ski,滑雪板；雪橇
skill,技巧；技術；技能
skillful,有技巧的
skim,撇去；瀏覽；略
slash,減低；砍傷；抨擊砍傷；砍痕重要
slice,切片；薄片；切片切下；割去重要的
slightly,略有
slip,滑動；滑跤失足；疏忽；錯誤
slippery,滑的；油滑的
slogan,口號；標語
slope,傾斜；坡度傾
sloppy,稀薄的；邋遢的的
slot,投幣口；自動販賣機懇地
slow,緩慢的
slump,倒下；陷落下降；不景氣罪的
smart,聰穎的
smile,微笑
smoothl,平滑地；流暢地槽
snack,零食
snap,快照
sneakers,運動鞋
soar,往上飛舞，升高飛；高聳
soccer,足球
social,社會的
socialize,傳達
society,社會；交際
soft drink,不含酒精的飲品
software,軟件；軟體
sola,太陽的；日光的
solace,安慰；慰藉安慰
solely,單獨地；唯一
solicit,請求；懇求
solid,固體
solve,解決；解決；解答
some,若干
something,某事物
somewhat,有些
soon,即刻
sophisticated,世故
sort,挑選；區分種類；品種
soul,靈魂
sound,聲音；響聲聽起來
source,根源；來源隔開
space,空間；宇宙；空間；處所
span,礅距；跨度橫
spark,火花
sparkle,火花
speak,交談；發言
special,特別的；特殊的
specialize,專攻；專精於speciﬁ
specialty,專業；專長
specific,具體
specify,具體指定；詳細指明
speech,演說；言論；演講
speed,快速；迅速促進；加快
spell,拼寫
spelling,拼寫
spend,花費；花費；浪費
spice up,調劑
spiritual,精神
spiritually,精神上的
splash,噴濺
splendid,壯麗的；輝；燦爛
sponsor,贊助商
sponsorship,資助；支
sport,體育運動
spot,斑點；斑點；場所立即玷汙；汙辱
spray,噴霧；浪花噴灑
spread,伸展；傳播蔓延；流行；傳播
spring,春天；活力跳躍；提出
sprinkle,潑灑；灑；噴；淋稀疏小雨；少量跨；跨越
spy,間諜；密探監視；偵察
square,正方形；廣場
squeeze,擠壓
stability,穩定；穩定性
stable,馬；馬棚；畜舍
stack,一堆，一疊；乾正直的公正的草堆堆放
staff,工作人員；職員；工作人員
stage,舞臺；舞臺；階段籌劃；舉行
stair,階梯
staircase,樓梯
stake,危險；股本資
stale,過時
stance,立場；態度
stand,站立；站著
standard,標準；水準標準的；一流的；水準；規格
standpoint,立場；觀
staple,主要產品主
start,開始
starvation,飢餓
state,州；狀況，形態；國陳述；聲明
statement,聲明；陳述；說明
station,車站；駐地；庫存；貯存庫
stationary,固定的；停
stationery,文具；信；文具；信紙
statistics,統計；統計資料
status,地位；身分；狀態
stay,停留
steadfast,堅定的；不粗壯的
steady,穩固的；平穩的使穩固；使穩定
steam,蒸汽；水蒸汽滯的
stem,起源於；攔住；阻擋莖，樹幹
stick,枝條；棒狀物黏貼；堅持；固守
stock,股票；進貨；庫存品；股票存的
storage,儲藏；保管；貯藏；保管
store,店舖；貯存貯存
storm,暴風雨；爆發；激動
stormy,暴風雨的；暴躁的橫衝直撞；猛衝；起風暴身分
storyline,故事；情節
stout,頑強的；牢固的；
straight,筆直的；正直
straightforward,徑直的；簡單的坦率地；直截了當地動搖的
strange,不可思議的
stranger,陌生人
strategy,戰略；策略；計謀
straw,稻草；吸管
stream,小河；溪流流；流動
streamline,流線型的
strength,力氣；實力；實力
strengthen,增強；改善；增強；鞏
stress,壓力；緊張；壓力；緊張；著
stretch,伸直；展開，曲解牛
strict,嚴厲的
strike,打擊；攻擊罷；罷工
strive,力爭；苦幹；努力
strong,健壯的；結實的
structure,結構構造
struggle,鬥爭
study,學習；研究學；讀書
style,風格；作風；風格；款式
subject,主題；學科；主題；題目易受…；易患…
subjectively,主觀地替物代替代替的分的
submission,屈服；聽從
submit,服從；提交
subordinate,次要的；
subscribe,訂閱；同意
subscription,訂閱；同
subside,消退；平息；
subsidiary,輔助的；附帶的堅固的
subsidize,補助；資助
subsidy,津貼；補貼
substantial,真實的；意強度
substantiate,證實；證明工；打擊
substitute,代替人；代
subtract,減去；去掉
subway,地下鐵
succeed,成功；繼任
success,成功；成功；成就
such as,諸如；例如
sugar,糖類
suggest,建議提交；呈遞；主張
suggestion,建議；意見
suit,西裝；套裝；西裝；套；副
suitable,合適的；適當的；合適
suitcase,小型旅行箱；
suite,套房；隨從
sum,總數；總和總贊助的面的；外觀的顯露；呈現結
summarize,作總結；
summary,摘要
summer,夏季
superb,堂皇的；宏偉
superior,優越；較高的；上
supervise,監督；管理
supervisor,管理人；
supervisory,管理
